,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
priceToSalesRatio,1.78202401058164,1.4917637858069843,1.786077603612933,1.561249507734057,1.3804065102820955,1.9641382036755384,2.357187519846753,1.8093837734224203,1.6953265374455733,1.7575732620218578,1.4593434334371351,1.3388003965280477,1.6503907532569044,1.430551010387556,1.7446774100275069,1.8159221232744376,2.080727273090018,1.5849562798092212,1.4935489705865805,1.5281716021114107,1.5823740487526494,1.7221007968487396,1.7335347853837562,3.033419598381071,3.551112604540024,2.8633224510296333,2.18904662672571,1.5438478977741137,1.453849028400598,1.4819116729107833,1.4733932951606208,1.7228392398978094,0.8685423313674305,0.9719357329516405,0.21633551726262606
priceEarningsRatio,20.1554683997358,12.618951944610778,9.534889713144963,59.986017816113744,45.93421663524904,17.471308260428412,33.331385160746,21.16272019797395,17.135647691442543,30.899519444978164,14.531214265503875,12.837515851925465,15.009951921800948,14.744782560869567,11.977622253562233,16.728172533723654,19.94618846775457,16.92114568599717,16.410571301236477,17.15147892252101,18.485142935238095,17.68271141787365,15.21577380952381,26.91531422651934,36.02765151515152,31.982468443197753,20.956982543640898,16.09760028653295,15.438492063492063,1190.2642268445122,18.813775507135578,26.621835437733502,1225.0,420.83333365458014,3.8428164903319955
priceToFreeCashFlowsRatio,16.248870690734826,16.637091905921054,14.15022830720146,12.482297592899409,13.35059080378619,16.2613330818468,16.725106814171124,18.233715282793018,25.39304313695652,20.720321970424596,14.111869311794228,11.878391104367818,17.07331458490566,13.218221638002438,29.816089584188035,42.017233364117644,16.66170159901854,18.181231003039514,23.28429743837719,17.296830438813558,12.9741979157754,12.666754647019868,11.25809585492228,30.6876968503937,20.551642178046674,26.639602803738317,21.08845671267252,14.151290931989925,17.78107861060329,34.11452869669696,22.62912429193232,24.068153407453277,88.65131578947368,75.31306927424863,4.759674649796657
priceToOperatingCashFlowsRatio,12.919296848941576,12.216608549275362,11.119484565186246,9.053683661802575,9.186843327049807,12.003912027110767,12.826773646958305,12.371776359390863,15.59172392836485,13.888105893817468,10.042107001339286,9.049212137302977,11.985240701986754,9.307169781132076,18.21661870156658,21.195637008605342,12.462300461908645,12.084090909090909,14.27102101061828,11.689725038831615,9.542477916420845,10.376202269620254,9.325375536480687,20.908462982832617,16.828202406227884,19.211036225779278,13.856141797197031,9.481962025316456,10.047778925619834,14.960402605954934,12.39843730518608,13.274549091219573,12.020517395182873,15.429377752239015,2.2574282040291473
priceCashFlowRatio,12.919296848941576,12.216608549275362,11.119484565186246,9.053683661802575,9.186843327049807,12.003912027110767,12.826773646958305,12.371776359390863,15.59172392836485,13.888105893817468,10.042107001339286,9.049212137302977,11.985240701986754,9.307169781132076,18.21661870156658,21.195637008605342,12.462300461908645,12.084090909090909,14.27102101061828,11.689725038831615,9.542477916420845,10.376202269620254,9.325375536480687,20.908462982832617,16.828202406227884,19.211036225779278,13.856141797197031,9.481962025316456,10.047778925619834,14.960402605954934,12.39843730518608,13.274549091219573,12.020517395182873,15.429377752239015,2.2574282040291473
priceEarningsToGrowthRatio,-0.8339325050390685,-0.3270007258723659,0.014231178676335767,-3.0698726764717024,-0.6552380902381113,0.29172276177963036,-1.8887784924422741,-1.3808674929178004,0.21754822286527056,-0.7740807448587311,-35.45616280783021,4.176676814099503,0.8963085576161136,-0.44663807368847613,0.2908851118722256,0.9529989201030442,2.3004604032810287,1.7823606789250366,1.8304098759071439,1.2914054718133474,-1.000747393390476,-2.7006322892752515,6.2384672619047565,2.1831310428176804,-10.880350757575748,-5.149177419354833,1.3971321695760586,1.393275059282679,0.0012400395231720535,-12.025349920697133,0.7822569816124795,0.003413055825350449,-18.375,-4.495265154946652,9.426738461591663
priceSalesRatio,1.78202401058164,1.4917637858069843,1.786077603612933,1.561249507734057,1.3804065102820955,1.9641382036755384,2.357187519846753,1.8093837734224203,1.6953265374455733,1.7575732620218578,1.4593434334371351,1.3388003965280477,1.6503907532569044,1.430551010387556,1.7446774100275069,1.8159221232744376,2.080727273090018,1.5849562798092212,1.4935489705865805,1.5281716021114107,1.5823740487526494,1.7221007968487396,1.7335347853837562,3.033419598381071,3.551112604540024,2.8633224510296333,2.18904662672571,1.5438478977741137,1.453849028400598,1.4819116729107833,1.4733932951606208,1.7228392398978094,0.8685423313674305,0.9719357329516405,0.21633551726262606
dividendYield,0.029558865887044896,0.03471950399827944,0.027443501660015832,0.03342011037702802,0.03553307376517814,0.027101931556488185,0.020782742182141746,0.026943045497287453,0.02789477927135245,0.025932767177657592,0.03316392807219624,0.03657757644138569,0.028811848114461826,0.03225164401697522,0.023577587228751185,0.02155978108055996,0.01911147310187511,0.02298706455185673,0.02439336886343849,0.025379392623424986,0.029470256555248434,0.032589526166116364,0.035345893858766,0.019808394833652463,0.015434272917477105,0.015348521060363541,0.020110069909266698,0.026254602899131153,0.027348669836781903,0.022171752546408723,0.018031769729439345,0.012864092493759853,0.023061224489795917,0.015726702429231375,0.09930543160836823
enterpriseValueMultiple,13.456155615323118,9.621534651857836,8.529616344646465,18.127190514776633,24.97904330080738,10.861317717353453,17.29761780306604,13.180185336759457,11.180879278643214,14.330964631999999,9.18375324497319,8.285842575784754,9.466915527725856,9.214248431571724,9.547151085929357,11.540573714149009,13.708516807302077,11.395148968678381,11.548168709113504,12.06085383705986,11.663115524619517,12.366384445490823,10.398390436746988,16.746070636094675,20.02471264367816,17.725783972125434,12.069927774130006,9.659524700598803,8.724343185550081,21.108901871588692,9.948849715657312,13.201560420376712,16.611622403365764,20.972278014976574,2.855445475231927
priceFairValue,4.58051323284299,4.011481550920051,6.056496470152165,11.475113108975522,8.78946520659824,9.46673819609041,12.305291701967212,10.59669540347826,8.679232081486068,11.62857839424815,12.524676883630288,9.498345827941177,13.68077691360691,14.906813138461537,10.587200246889227,11.031551616833976,8.641844098585974,9.41988188976378,12.148329098283753,26.36984485503876,-85.12894772807016,-46.461861174898786,79.29972627737227,82.92207446808511,27.206235697940503,16.05880281690141,6.12964989059081,4.552724878444084,4.609597156398104,5.396233018258971,4.501539944512195,5.882914265094391,3.083347634574681,3.007264166962143,0.5558395778364117
