,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990
operatingProfitMargin,0.07362637362637363,0.0276213830308975,0.038601967594220014,0.036328737951132034,0.03916487884613599,0.04116340413716507,0.041851212731281756,0.04295403165033911,0.04226035529981276,0.04118375370162361,0.04135248657128605,0.03985233929861167,0.03826990648645634,0.032670766139018814,0.03983834044597688,0.041951486681482575,0.04191467481068279,0.0394806612199931,0.03684517390653781,0.03736427342967888,0.02223689673975577,0.034983696917941155,0.019938543541602443,0.033204700276705836,0.036747011333643845,0.015134221094905939,0.1406069919323857,0.19467213114754098,0.07789678675754626,0.09090909090909091,0.20155038759689922,0.125
pretaxProfitMargin,0.06997368828354744,0.026978911230995585,0.02871243971371926,0.024723529851303893,0.029557084877360154,0.03250034707760655,0.03464193270060397,0.03570606212844344,0.03450244325706718,0.03298274277545185,0.033349479117717226,0.03059947034748415,0.03262748889178085,-0.10067294560533262,0.025961619986999408,0.028548708172271783,0.032352727310501005,0.031228281517861278,0.030493625232829922,0.031727289062299456,0.020050727139019377,0.025473565716947442,-0.001367356477291938,0.03242917943690983,0.0306047197640118,-0.004311984781230184,0.1409911640414906,0.0,0.0,0.07090909090909091,0.06782945736434108,0.09375
netProfitMargin,0.05312645101377496,0.018715056400196176,0.021091410171684078,0.018493611297915265,0.020181475393088334,0.019922254616132166,0.021215607324321734,0.021911370677384242,0.02140133351600676,0.020192994996426017,0.02034368832370611,0.018184736377497793,0.018405250144081505,-0.0879641095677156,0.015753327869315773,0.016688960744867972,0.025787653089843873,0.02232209506453124,0.024725118801306428,0.019590830916138308,0.011621217351282936,0.016007103485754213,0.014066368997305064,0.030989812758248438,0.042666123272783726,-0.025153244557176074,0.08797541298501729,0.2336065573770492,-0.1801363193768257,-0.12727272727272726,0.040697674418604654,0.0625
effectiveTaxRate,0.24059942490599426,0.3059443737502272,0.26412014365001635,0.2521722704948999,0.31657501963864887,0.3853054250320376,0.386052303860523,0.38472812545800966,0.37822634017207146,0.3860294117647059,0.38391502276176026,0.38290060319958036,0.33276353276353277,0.13867997469600057,0.3729588504245591,0.3886736764434606,0.3650666238561567,0.346521595779756,0.14365482233502538,0.3825242718446602,0.38872255489021956,0.3750476190476191,-0.14545454545454545,0.35986225368280084,0.36525047558655677,-1.7352941176470589,0.3678474114441417,,,0.20512820512820512,0.4,0.3333333333333333
returnOnAssets,0.15351759917706517,0.038595355611295415,0.04268113399030664,0.037130453535363005,0.04231124957406416,0.04279324055666004,0.04630530533672306,0.04984701834589331,0.0473711476984117,0.04392614188532556,0.045395883074143384,0.0379297646546818,0.03661716568342796,-0.2066975939874628,0.03286711637341384,0.03681886836296038,0.05626381098079211,0.049845382749543046,0.054311976516190456,0.04445065697511882,0.028802043296054753,0.03736126840317101,0.029427673871887158,0.03586867540823507,0.041767594729892756,-0.01575699796085909,0.04224312857406383,0.08610271903323263,-0.1189710610932476,-0.08363201911589008,0.014141414141414142,0.02702702702702703
returnOnEquity,0.5776188472864956,0.11793429551565349,0.14231048986433067,0.14580265095729014,0.1834297049761533,0.18633943643682638,0.18839654365130037,0.20206553737753968,0.18184022893728477,0.1873852531832988,0.1485273936450966,0.10899995189763817,0.08596734977422717,-0.5655338701605932,0.08023607312508997,0.08535567107495892,0.10632830067459043,0.1017100232225376,0.12132567030407372,0.0975909160656744,0.06068601583113457,0.08585556278464541,0.061483960705902806,0.09208731241473397,0.12619464454840285,-0.046622786397116436,0.05247479376718607,0.12954545454545455,-0.23840206185567012,-0.14388489208633093,0.022727272727272728,0.05714285714285714
returnOnCapitalEmployed,0.32339644447465926,0.0984391659238285,0.15131083389979974,0.1553624925104853,0.1819319211355106,0.21024392549872364,0.1989200765515356,0.18168537087456008,0.17785839559858732,0.16127258640941694,0.15309672929714682,0.13891686248181717,0.11617144953300036,0.12975297192479554,0.12635806231847682,0.14284945754505515,0.14910206193186018,0.14503470317907596,0.14243258337322484,0.12986920290501597,0.0810052302589616,0.12674248949672157,0.06218114717238599,0.06382522002528204,0.06044982201861222,0.023125121116206963,0.07653701380175659,0.0776778413736713,0.060882800608828,0.07168458781362007,0.08144087705559906,0.057692307692307696
netIncomePerEBT,0.7592346825923468,0.69369205598982,0.7345739471106758,0.7480166225916132,0.6827965435978005,0.6129859034600598,0.6124256261242562,0.613659680492452,0.6202845797485109,0.6122291021671826,0.6100151745068285,0.5942827170207186,0.5641025641025641,0.8737611583608631,0.6067929457870673,0.5845784910533112,0.7970781826938513,0.7148038245961095,0.81082910321489,0.6174757281553398,0.5795908183632734,0.6283809523809524,-10.287272727272727,0.9556150755691601,1.3941027266962587,5.833333333333333,0.6239782016348774,,,-1.794871794871795,0.6,0.6666666666666666
ebtPerEbit,0.9503889005675846,0.9767400568181818,0.7438076736279747,0.6805501992544029,0.7546834242352384,0.7895446880269814,0.8277402359409003,0.8312621832358674,0.8164257733351344,0.8008678134201147,0.8064685314685315,0.7678211840515505,0.852562545542871,-3.0814381633095085,0.6516742338251986,0.6805171980918905,0.7718711276332094,0.7909766592776112,0.8276151799467861,0.8491343775762572,0.9016872890888639,0.7281553398058253,-0.0685785536159601,0.976644245142003,0.8328492210192765,-0.2849162011173184,1.0027322404371584,0.0,0.0,0.78,0.33653846153846156,1.0
ebitPerRevenue,0.07362637362637363,0.0276213830308975,0.038601967594220014,0.036328737951132034,0.03916487884613599,0.04116340413716507,0.041851212731281756,0.04295403165033911,0.04226035529981276,0.04118375370162361,0.04135248657128605,0.03985233929861167,0.03826990648645634,0.032670766139018814,0.03983834044597688,0.041951486681482575,0.04191467481068279,0.0394806612199931,0.03684517390653781,0.03736427342967888,0.02223689673975577,0.034983696917941155,0.019938543541602443,0.033204700276705836,0.036747011333643845,0.015134221094905939,0.1406069919323857,0.19467213114754098,0.07789678675754626,0.09090909090909091,0.20155038759689922,0.09375
debtRatio,0.7342233552484458,0.6727384901691076,0.7000844137983364,0.74533759645948,0.7693326193837317,0.7703479125248509,0.7542136153918584,0.7533126183077967,0.7394902768476517,0.7655837845342218,0.6943601987481448,0.6520203541896823,0.5740572929188319,0.6345089040754227,0.5903698287655078,0.5686418031834554,0.4708482066972633,0.5099265424364,0.5523455474833109,0.5445205479452054,0.5253924169910977,0.5648357870894677,0.5213764120914557,0.6104927544557583,0.6690224464012615,0.6620322555017081,0.19498247555801512,0.33534743202416917,0.5009646302250804,0.4187574671445639,0.37777777777777777,0.5135135135135135
debtEquityRatio,2.7625578460244005,2.0556602898909047,2.334271528414661,2.926767304860088,3.3352466973367663,3.3544128468164307,3.0685736176733496,3.0537136238598523,2.838628316437891,3.2659164939295233,2.2718251873746436,1.87373130020684,1.3477335880514068,1.736044765934216,1.4412264286742478,1.3182589490128478,0.8898168968840346,1.0405104266848069,1.2338658632301187,1.1954887218045114,1.1070038402257112,1.2979830839297333,1.0893245240372076,1.5673463367869915,2.021352925982263,1.958862247296662,0.2422089825847846,0.5045454545454545,1.0038659793814433,0.7204522096608428,0.6071428571428571,1.0857142857142856
longTermDebtToCapitalization,0.5665019240238542,0.39119063746519156,0.3329747289372653,0.4149325750721641,0.4526279311539794,0.41084816647115824,0.42741896173531563,0.5037480541252545,0.46746738990055536,0.5503089378928305,0.46313403230376876,0.3920456207047814,0.3242180623202864,0.35797528989105354,0.3352661997167681,0.29558304557355897,0.09398707774694891,0.15762330066392666,0.16991719557815982,0.14116277537393748,0.1446415802645692,0.18120991284706683,0.1537711731925772,0.2991808573864958,0.4011069286168549,0.11791539950235001,,0.14480077745383868,0.2524084778420039,0.15975820379965458,0.13157894736842105,0.18604651162790697
totalDebtToCapitalization,0.6757560463244622,0.6158175320280683,0.4071136610792365,0.489137590520079,0.5329588014981274,0.540777992009382,0.5018342204033165,0.5067015831448637,0.4715757637892147,0.5538498123976113,0.4650440478879602,0.393482319990664,0.32572164646642077,0.36415967601967025,0.3382927247442516,0.5081995443225772,0.10106843777071903,0.160096144374175,0.47919935653159984,0.4303321678321678,0.4003728186973276,0.4600500252936878,0.4013531095498309,0.40923150649124335,0.45128269736531285,0.14635451505016722,,0.15221579961464354,0.30027051397655546,0.2172164119066774,0.175,0.2708333333333333
interestCoverage,16.03032855939343,3.575873015873016,3.360261117911057,3.1140912730184147,3.8830570902394106,4.6328125,5.851876675603217,5.862857142857143,5.224417784050812,4.873867069486405,5.2621895124195035,5.036511156186613,5.231257941550191,2.611425339366516,,,,,,,,,,,,,,,,,,
cashFlowToDebtRatio,0.32856940995982964,0.23283075617938534,0.3542578178971123,0.19650067294751009,0.19976328734696897,0.18966404469602294,0.2143158962224288,0.22791768464574327,0.2631121256590032,0.15104241209865943,0.22853673345476624,0.1866983020686587,0.3321049793277009,0.5444435618397013,0.11651086834102939,0.07796168382640427,1.1045714285714285,0.5177208958897367,0.07261570634527544,0.18081792944681427,0.2113149966743613,0.016646812669904396,-0.20831172199170125,-0.019082344174162984,-0.2082286432160804,2.2349177330895795,,0.6835443037974683,0.2912912912912913,-0.022222222222222223,-0.15306122448979592,0.1
companyEquityMultiplier,3.7625578460244005,3.0556602898909047,3.334271528414661,3.926767304860088,4.335246697336766,4.354412846816431,4.06857361767335,4.053713623859852,3.838628316437891,4.265916493929523,3.2718251873746436,2.87373130020684,2.3477335880514065,2.7360447659342158,2.441226428674248,2.318258949012848,1.8898168968840348,2.040510426684807,2.2338658632301187,2.1954887218045114,2.1070038402257114,2.2979830839297333,2.089324524037208,2.5673463367869918,3.021352925982263,2.958862247296662,1.2422089825847846,1.5045454545454546,2.0038659793814433,1.7204522096608428,1.6071428571428572,2.1142857142857143
receivablesTurnover,35.4027397260274,24.124467581637482,23.274462746809206,21.93484941610326,19.383078307830782,20.92070868428696,22.97071129707113,23.366104181951577,23.643676609528953,22.435280641466207,23.54834865509023,26.971861471861473,26.315557729941293,36.47883324728962,24.774541380758997,23.33611896276269,24.196807842151564,25.122478013450596,25.225953403618377,25.6363516714925,24.918100224382947,18.58730158730159,17.47332754126846,10.040615461284496,10.544970838023126,7.478659500474233,7.935975609756097,6.594594594594595,5.936416184971098,4.545454545454546,4.526315789473684,5.333333333333333
payablesTurnover,52.769386208638544,50.18973747016707,61.35962797106441,58.83572828216852,58.66881859264041,60.24300296345077,58.68789596532177,60.899508877975066,56.112927756653995,55.9050042408821,7.367738224579791,6.69311483904398,57.971109652002625,83.82596291012838,7.67926968035585,75.0668549905838,75.51166044776119,90.82457111234089,93.07426303854875,100.99203919167176,114.3313293253173,122.74511173184358,105.92642550582465,40.60149642160052,29.300230061349694,3.894263217097863,9.906666666666666,8.419354838709678,8.76,5.546153846153846,3.9583333333333335,2.2222222222222223
inventoryTurnover,11.305481898371124,6.474350586877044,5.388317502571239,4.935077386659362,5.400404088424055,5.197522797647794,4.872785160575858,5.560572611245257,5.219899547255235,5.499770536943552,6.372042891885917,5.534815211569363,6.269260810906767,6.264605543710021,6.383927419701595,6.752011518590667,6.0348529466582175,6.2154894906267755,5.624053711506183,6.3469827586206895,7.856506770713794,6.34735663729597,6.382665878528151,6.733693013218236,6.979813664596273,20.24561403508772,,,34.578947368421055,,,
fixedAssetTurnover,6.978263804509248,5.914259194802181,6.082532713744049,6.786296073273539,7.268572585816991,7.600239167135622,7.821099197720627,7.889677952105698,7.836800429472554,7.47878382893418,7.090941713231148,6.779651795429815,6.221258385380523,7.295766649457924,8.90541628913722,9.840692371475953,10.507777110735141,10.578173501061919,11.422820769729475,11.605397998093423,12.625086843933557,13.39938885638125,14.783740076448103,7.887159913877471,4.91468358052363,2.7947778827977316,1.3882666666666668,0.5707602339181287,1.0128205128205128,1.0869565217391304,0.6658064516129032,0.8648648648648649
assetTurnover,2.8896641173576634,2.0622623189578446,2.0236263788377453,2.007744887530356,2.0965389670447356,2.1480119284294235,2.1826056934810585,2.2749383906568093,2.213467103018663,2.175315840621963,2.2314480221978448,2.085802283150882,1.9894956817635419,2.3497946492409505,2.0863602056700787,2.2061810154525388,2.1818120006799253,2.233006472082677,2.1966315694030443,2.268952101388501,2.4784015671882362,2.334043035107588,2.0920590009778017,1.1574344023323615,0.9789404690661423,0.6264399777548264,0.48016971038553774,0.3685800604229607,0.6604501607717042,0.6571087216248507,0.3474747474747475,0.43243243243243246
operatingCashFlowPerShare,21.702666666666666,13.614430665163473,8.499447513812155,5.596933187294633,5.898873732330561,5.126564087629711,4.577449681490907,4.281053123183134,4.00362580791614,2.619634188026635,2.771723122238586,1.697171847795984,2.080518018018018,3.8548931383577054,1.043368633383762,1.3281527531083481,2.2074609821088695,1.5774278215223096,0.9441860465116279,1.686454057467635,1.6199760047990401,0.15084417381677276,-1.4991728513262585,-0.1578978979295091,-1.4791971814092306,2.0546218487394956,0.19792576384641788,0.2,0.178684211466759,-0.011571428538367347,-0.10714285714285714,0.10833333333333334
freeCashFlowPerShare,18.826666666666668,11.855693348365277,5.523756906077348,1.2070098576122672,2.475976069467391,2.647731258436663,2.250820091805663,2.4313134105070158,2.3272470612427223,1.1517785185511926,1.6737849779086893,0.6066142426594066,1.6554054054054055,3.1946006749156357,0.23550176500252143,0.5461811722912966,1.7068899885801294,1.0779902512185977,0.5023255813953489,1.170508367540259,1.1292741451709658,-0.2593412676446167,-4.115376454621102,-3.8120120127751775,-3.0982078721723756,1.2,-0.19711790358582026,0.09814814814814815,0.04421052654847646,-0.2622857135363265,-0.375,-0.06666666666666667
cashPerShare,0.8053333333333333,6.421645997745209,0.46408839779005523,0.5323110624315444,0.7557897838868262,0.6438010714697777,0.6687480705805919,0.6654120912966569,0.5723009830774569,0.5767166863722567,0.6377025036818851,0.6409890497434396,0.9780405405405406,0.6242969628796401,0.1654059505799294,0.23179396092362345,0.928054815378759,0.4019497562804649,0.6110912343470483,0.5563624881591411,0.3842231553689262,0.2275117630777747,0.8615694584419347,1.7042842846254824,0.36688651390743443,0.2672268907563025,1.290960696435003,0.05,0.09210526364265928,0.10799999969142857,0.5714285714285714,0.75
payoutRatio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13537117903930132,0.0,0.0,0.0,0.0,0.0
operatingCashFlowSalesRatio,0.06298173657328587,0.05922511034820991,0.03605225045346532,0.023864230740491668,0.025080568016122892,0.023878939330834376,0.024312146486434667,0.025386209495101734,0.027635064164040737,0.020205759215766363,0.027211671233272845,0.02020704598346842,0.03434717135473796,0.04850020167139592,0.011694881722861261,0.01575155619687602,0.030119355542397707,0.021657992144022815,0.013616358204642668,0.027419975870831944,0.027019455408643624,0.002644398726806925,-0.03195139172028361,-0.004448387537069896,-0.05790055891942245,0.20672162333544705,0.09412216673069534,0.22131147540983606,0.09444985394352483,-0.005454545454545455,-0.05813953488372093,0.040625
freeCashFlowOperatingCashFlowRatio,0.8674817226761689,0.8708181517058629,0.6498959958398336,0.21565557729941293,0.4197370857248658,0.5164728682170543,0.4917192429022082,0.5679241393527108,0.5812848585003099,0.4396715097915351,0.6038788522848034,0.3574265289912629,0.7956698240866035,0.8287131601984242,0.22571290478492026,0.4112337011033099,0.7732367649594758,0.6833848347991442,0.5320197044334976,0.6940647818760531,0.6970931309016849,-1.7192660550458716,2.7450980392156863,24.14225941422594,2.0945198592257417,0.5840490797546012,-0.9959183673469387,0.49074074074074076,0.24742268041237114,22.666666666666668,3.5,-0.6153846153846154
cashFlowCoverageRatios,0.32856940995982964,0.23283075617938534,0.3542578178971123,0.19650067294751009,0.19976328734696897,0.18966404469602294,0.2143158962224288,0.22791768464574327,0.2631121256590032,0.15104241209865943,0.22853673345476624,0.1866983020686587,0.3321049793277009,0.5444435618397013,0.11651086834102939,0.07796168382640427,1.1045714285714285,0.5177208958897367,0.07261570634527544,0.18081792944681427,0.2113149966743613,0.016646812669904396,-0.20831172199170125,-0.019082344174162984,-0.2082286432160804,2.2349177330895795,,0.6835443037974683,0.2912912912912913,-0.022222222222222223,-0.15306122448979592,0.1
shortTermCoverageRatios,0.8809807317601213,0.38860820595333867,1.2975708502024292,0.75782292748035,0.7254533243787777,0.4650743578188373,0.8275411975852505,19.404,16.083056478405314,10.624161073825503,29.873015873015873,31.08641975308642,48.61842105263158,20.58258258258258,8.656903765690377,0.13126481172649873,14.283251231527094,28.23489932885906,0.09339278762784443,0.2311020726061183,0.2829822906842712,0.022488136991953785,-0.2857651087294881,-0.04972950478568456,-1.1216165413533834,10.145228215767634,,12.0,1.3661971830985915,-0.07058823529411765,-0.5357142857142857,0.26
capitalExpenditureCoverageRatio,-7.546128882707464,-7.741025641025641,-2.856294095803936,-1.2749500998003993,-1.723356732610083,-2.06813627254509,-1.9674166020170676,-2.3144083969465647,-2.3882585101134683,-1.7846674182638107,-2.5244802146210596,-1.5562422744128555,-4.894039735099338,-5.838160136286201,-1.2915106117353308,-1.698466780238501,-4.409885931558935,-3.1584084084084085,-2.136842105263158,-3.2686658506731945,-3.3013447432762835,-0.36774628879892035,0.5730337078651685,0.04321099258723558,0.913642627468994,-2.4041297935103243,-0.5010224948875256,-1.9636363636363636,-1.3287671232876712,0.046153846153846156,0.4,-0.6190476190476191
dividendPaidAndCapexCoverageRatio,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5349344978165939,,,,,
dividendPayoutRatio,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1353711790393013,,,,,
priceBookValueRatio,3.4067101388304586,1.9539932352504867,1.2549966221814617,1.2646192594624448,2.360777992483012,2.2924811223338057,2.039873795811518,3.2603326362080787,2.925968368591262,3.2030390658868817,2.6069069271614063,2.0482276245439746,1.3879819381729768,0.7506410081433965,0.8797475169137756,1.3465780227866513,1.2551315424135345,1.164243688090826,1.15912847064334,0.9638202649480846,1.0625878418976462,0.6958022121014965,0.733615440863253,1.2662005454490983,2.445744828767615,7.413023037141515,4.3433528700733275,1.0738636363636365,1.1805044120489692,1.3988808992805755,2.0454545454545454,0.9285257142857144
priceToBookRatio,3.4067101388304586,1.9539932352504867,1.2549966221814617,1.2646192594624448,2.360777992483012,2.2924811223338057,2.039873795811518,3.2603326362080787,2.925968368591262,3.2030390658868817,2.6069069271614063,2.0482276245439746,1.3879819381729768,0.7506410081433965,0.8797475169137756,1.3465780227866513,1.2551315424135345,1.164243688090826,1.15912847064334,0.9638202649480846,1.0625878418976462,0.6958022121014965,0.733615440863253,1.2662005454490983,2.445744828767615,7.413023037141515,4.3433528700733275,1.0738636363636365,1.1805044120489692,1.3988808992805755,2.0454545454545454,0.9285257142857144
priceToSalesRatio,0.3133319145643089,0.3100802310593428,0.18599927909560032,0.16040433332866322,0.2597397350120272,0.24509783594464302,0.22971313912855912,0.3535405287347589,0.34436617947233666,0.34516564527915344,0.35706613247254615,0.3417109709224355,0.29716112959898866,0.11675599176331561,0.17272718537150608,0.263286404748112,0.3044052861988013,0.2555142301657169,0.23622032394962106,0.19348153091870524,0.20348286333188254,0.12972692337551434,0.16783735749659404,0.42610992534060876,0.826900782766166,3.9993658845909956,7.2817487226277375,1.9364754098360657,0.8919877543816943,1.2373737409090908,3.662790697674419,1.0155750000000001
priceEarningsRatio,5.897851420247632,16.56849033359539,8.81872182,8.673499769444446,12.870205470754717,12.302715765221349,10.82755424423859,16.1350256878117,16.090874861361975,17.093335849399494,17.55169105970149,18.791087416877623,16.145454545454545,-1.3273139731316868,10.96448869752422,15.776081493215527,11.80430359979859,11.446695725784133,9.553860017737899,9.876126834381552,17.509599655617734,8.104334646862686,11.931818191940616,13.749999997247247,19.3807339251194,-159.0,82.77027041484716,8.289473684210526,-4.951737425675676,-9.72222225,90.0,16.249200000000002
priceToFreeCashFlowsRatio,5.7349504249291785,6.012301170882465,7.938437325465093,31.16793020598911,24.673097916144684,19.873617774588332,19.215218558540496,24.521725065287697,21.437345364337613,38.85295591056035,21.7291942991641,47.3117823184941,10.873469387755103,2.904901408450704,65.43475374732334,40.64585548943089,13.07055472190009,17.26360788417391,32.60833134259259,10.166522794712705,10.80339973439575,-28.53383137673426,-1.9135551964285715,-3.967720969742923,-6.8184579187670025,33.125,-77.68193411885245,17.830188679245282,38.16964265625,-10.008169963235295,-18.0,-40.623000000000005
priceToOperatingCashFlowsRatio,4.97496467407999,5.235620993126863,5.1591586310452415,6.721537981800392,10.356214215126828,10.26418437389107,9.448492721805994,13.926479603147309,12.461204266731263,17.082537785060012,13.12180091445271,16.910486134489553,8.65169147496617,2.4073300262620365,14.769468342194298,16.714945587428954,10.106633449387825,11.797687821963395,17.348274802955668,7.056225425950196,7.5309757452323645,49.057247706422025,-5.252896617647059,-95.78974893479777,-14.281395520152506,19.346625766871167,77.364865,8.75,9.444035296391753,-226.8518525,-63.0,24.99876923076923
priceCashFlowRatio,4.97496467407999,5.235620993126863,5.1591586310452415,6.721537981800392,10.356214215126828,10.26418437389107,9.448492721805994,13.926479603147309,12.461204266731263,17.082537785060012,13.12180091445271,16.910486134489553,8.65169147496617,2.4073300262620365,14.769468342194298,16.714945587428954,10.106633449387825,11.797687821963395,17.348274802955668,7.056225425950196,7.5309757452323645,49.057247706422025,-5.252896617647059,-95.78974893479777,-14.281395520152506,19.346625766871167,77.364865,8.75,9.444035296391753,-226.8518525,-63.0,24.99876923076923
priceEarningsToGrowthRatio,0.01811799707937755,-1.2291940380673274,0.6023346136031251,-1.0059257469376155,1.172419530237111,1.738540238746044,1.336415509085551,0.8414215942498809,0.8730037236325073,0.6489429050990063,0.492012384977439,0.578737101788546,0.13859417913691524,0.0022279913120424742,5.6977413750499295,-0.6211832087953614,0.7400390333719885,-2.446731211386356,0.22479670629971524,0.1382657756813417,-0.7587493184101015,0.21395443467717493,-0.2982954547985154,14.987499996999489,0.036158085681192914,0.6762068965517242,1.9563882098054788,0.06000485431332526,0.18886551933146867,0.02001633992647059,-3.6379882563186112,0.49240000000000006
priceSalesRatio,0.3133319145643089,0.3100802310593428,0.18599927909560032,0.16040433332866322,0.2597397350120272,0.24509783594464302,0.22971313912855912,0.3535405287347589,0.34436617947233666,0.34516564527915344,0.35706613247254615,0.3417109709224355,0.29716112959898866,0.11675599176331561,0.17272718537150608,0.263286404748112,0.3044052861988013,0.2555142301657169,0.23622032394962106,0.19348153091870524,0.20348286333188254,0.12972692337551434,0.16783735749659404,0.42610992534060876,0.826900782766166,3.9993658845909956,7.2817487226277375,1.9364754098360657,0.8919877543816943,1.2373737409090908,3.662790697674419,1.0155750000000001
